orderID,dateOfOrderPlacement,dateOfOrderArrival,licenseNumber
10290,2016-06-12 01:25:27,2020-08-23 02:10:10,40
10291,2015-07-26 21:46:47,2020-04-06 01:33:49,234
10292,2016-04-13 22:40:18,2019-12-03 04:42:19,743
10293,2016-06-11 19:03:07,2019-10-20 05:07:15,947
10294,2017-03-10 20:37:43,2019-08-25 06:38:13,575
10295,2017-10-01 03:48:28,2021-01-30 21:34:37,770
10296,2017-06-20 09:56:30,2020-07-06 17:00:00,233
10297,2016-01-10 22:16:53,2018-11-09 02:00:22,859
10298,2016-03-06 09:29:48,2019-12-24 15:56:43,909
10299,2015-08-16 16:52:53,2020-09-29 02:08:13,723
10300,2018-05-11 05:32:10,2020-03-15 00:06:57,683
10301,2015-08-16 21:04:31,2019-09-11 03:16:40,295
10302,2018-01-18 13:37:23,2020-03-20 16:59:27,513
10303,2018-01-21 17:06:21,2020-02-11 06:53:30,116
10304,2017-09-09 08:22:56,2019-02-27 23:40:43,6
10305,2016-09-29 13:40:56,2018-12-22 05:38:24,158
10306,2016-02-13 20:35:41,2021-05-30 16:54:31,883
10307,2018-01-16 16:53:10,2019-11-12 09:18:10,190
10308,2018-06-03 18:02:44,2021-03-02 14:38:37,837
10309,2016-05-28 10:12:42,2019-05-14 23:02:19,483
10310,2017-09-01 08:15:09,2019-10-14 02:57:26,848
10311,2015-08-05 16:47:53,2020-12-27 03:53:35,789
10312,2015-11-01 15:11:06,2020-08-08 17:09:47,405
10313,2016-06-06 10:07:33,2020-11-15 21:15:57,525
10314,2017-07-23 18:37:01,2021-03-20 20:59:38,792
10315,2015-06-11 22:31:05,2018-07-01 05:58:53,383
10316,2015-12-21 15:09:27,2018-11-06 14:54:55,480
10317,2017-05-03 15:06:21,2020-07-29 03:53:35,871
10318,2018-03-20 23:29:31,2019-03-21 22:09:08,453
10319,2015-07-09 20:51:23,2020-11-29 11:43:08,306
10320,2015-11-13 00:24:49,2019-12-07 22:12:54,749
10321,2016-07-07 15:22:42,2019-06-21 16:56:52,203
10322,2016-06-20 21:22:39,2020-03-04 21:26:11,210
10323,2015-09-18 17:35:56,2018-07-10 08:00:06,625
10324,2016-07-04 19:49:48,2018-10-30 02:34:28,270
10325,2017-12-06 19:06:05,2019-09-23 10:46:07,602
10326,2015-09-11 11:01:19,2019-09-06 21:56:53,392
10327,2017-09-11 16:52:51,2020-05-10 09:42:18,845
10328,2017-05-07 14:12:42,2019-10-21 19:19:16,843
10329,2017-05-17 06:41:57,2018-10-18 13:55:52,815
10330,2016-04-05 20:57:50,2020-12-07 11:53:53,175
10331,2016-05-02 02:06:49,2021-02-04 22:33:09,658
10332,2016-06-15 08:16:48,2019-02-17 21:24:25,453
10333,2016-07-21 02:53:35,2019-09-19 20:26:20,624
10334,2018-04-11 09:49:25,2020-02-05 10:24:06,36
10335,2016-11-26 06:03:50,2019-12-31 19:15:31,418
10336,2017-10-12 12:47:36,2018-09-23 03:15:10,86
10337,2017-04-01 06:32:51,2019-08-26 23:54:43,695
10338,2017-06-10 00:30:24,2018-11-13 22:30:38,326
10339,2017-03-19 02:37:25,2018-10-08 23:46:00,431
10340,2016-05-24 22:33:35,2020-12-12 16:20:52,260
10341,2016-05-15 23:55:42,2021-03-08 03:26:30,842
10342,2016-01-14 23:58:08,2019-08-11 02:57:41,14
10343,2016-04-07 14:42:03,2018-12-21 17:30:15,546
10344,2015-12-10 00:56:22,2021-05-25 04:14:26,307
10345,2018-05-04 00:58:22,2019-04-09 16:51:10,192
10346,2016-10-09 20:01:01,2019-01-27 11:15:44,436
10347,2016-05-13 22:56:04,2019-01-29 03:37:43,476
10348,2017-06-30 10:18:56,2018-07-11 00:56:13,822
10349,2017-12-16 13:11:05,2018-07-14 17:10:39,430
10350,2017-12-17 07:10:02,2019-02-24 00:12:14,510
10351,2018-02-11 17:29:27,2021-03-30 13:32:44,128
10352,2016-08-19 17:59:04,2021-01-22 06:22:13,621
10353,2015-07-25 11:14:02,2020-07-22 12:34:57,380
10354,2015-09-16 01:13:49,2018-12-07 04:05:36,959
10355,2017-02-11 10:09:11,2018-12-28 21:09:34,367
10356,2016-08-17 04:39:38,2020-06-20 21:56:26,725
10357,2015-07-06 18:31:54,2020-05-22 22:46:56,240
10358,2015-11-13 09:52:15,2018-12-13 15:07:14,774
10359,2015-11-21 20:19:47,2019-04-01 05:01:47,101
10360,2016-11-13 16:40:35,2021-04-16 05:23:30,650
10361,2017-07-02 14:27:15,2018-07-08 00:07:16,199
10362,2016-02-26 22:51:29,2021-01-09 09:56:50,137
10363,2015-06-28 20:02:39,2020-01-16 14:58:19,751
10364,2017-04-06 00:59:52,2020-08-18 22:41:50,763
10365,2016-11-27 04:12:28,2020-01-20 18:12:02,158
10366,2017-06-17 07:49:27,2019-05-22 12:36:27,223
10367,2016-05-03 19:09:21,2019-04-16 00:20:56,509
10368,2017-08-03 20:19:08,2018-12-29 03:46:41,359
10369,2015-06-25 08:41:06,2020-01-02 11:33:23,91
10370,2017-02-26 12:36:25,2021-04-15 01:30:44,226
10371,2016-10-31 16:40:55,2019-11-22 17:14:39,853
10372,2016-03-12 08:29:16,2019-05-22 23:17:29,363
10373,2016-10-23 16:23:22,2020-02-03 00:37:56,770
10374,2017-05-10 00:20:03,2020-02-11 15:36:25,821
10375,2015-11-26 02:28:50,2020-02-24 22:46:56,832
10376,2015-12-24 23:43:54,2020-11-27 11:41:59,646
10377,2017-02-25 13:47:41,2019-04-29 10:52:30,918
10378,2016-07-29 04:37:14,2020-09-18 01:32:59,865
10379,2016-07-14 12:32:23,2021-01-09 13:09:35,225
10380,2018-05-27 01:14:57,2020-07-27 10:45:53,696
10381,2016-09-09 12:42:25,2019-10-29 13:44:13,803
10382,2017-11-22 12:39:15,2019-10-02 14:27:23,444
10383,2016-07-14 21:32:44,2019-02-25 21:35:43,242
10384,2018-06-06 20:38:38,2019-11-18 00:56:18,670
10385,2017-11-03 15:43:12,2021-02-25 19:27:16,373
10386,2015-11-22 12:22:09,2020-12-02 03:09:17,451
10387,2018-03-03 23:36:45,2019-07-21 04:17:35,695
10388,2015-09-16 12:13:49,2020-04-10 02:49:46,840
10389,2017-07-02 19:00:54,2019-12-26 15:16:56,607
10390,2018-02-21 21:25:30,2019-07-29 04:12:55,768
10391,2016-05-06 18:45:42,2019-03-18 08:54:10,800
10392,2016-06-30 11:11:50,2018-08-21 02:58:33,354
10393,2016-01-12 16:27:47,2021-05-28 05:23:46,313
10394,2015-08-20 00:47:04,2020-05-13 12:12:19,368
10395,2017-05-01 07:38:57,2020-02-27 22:39:54,28
10396,2017-07-24 21:34:42,2020-10-10 23:51:07,387
10397,2016-12-02 16:51:29,2021-06-02 05:37:47,723
10398,2017-06-14 16:25:42,2020-08-24 08:01:51,827
10399,2018-06-03 22:07:50,2020-10-03 07:37:57,121
10400,2017-04-25 06:17:59,2019-11-15 19:38:31,896
10401,2017-09-28 14:24:16,2018-12-08 19:13:46,806
10402,2017-09-11 22:01:39,2021-02-27 03:25:25,79
10403,2017-09-24 20:05:52,2020-01-22 02:36:19,207
10404,2017-06-11 05:17:10,2021-02-10 02:18:29,420
10405,2016-12-30 12:19:53,2020-09-07 05:48:00,234
10406,2017-04-28 13:52:31,2021-02-20 06:08:04,657
10407,2015-11-30 13:17:52,2019-07-09 23:00:25,405
10408,2017-02-23 09:09:08,2019-12-05 07:53:47,289
10409,2016-01-26 20:52:51,2020-05-10 06:20:56,181
10410,2017-08-25 20:58:55,2019-07-12 18:43:11,921
10411,2016-02-17 14:04:37,2019-08-09 19:59:10,257
10412,2017-10-25 18:37:25,2020-02-10 00:11:13,550
10413,2017-05-04 07:13:16,2020-05-17 23:21:44,771
10414,2016-12-04 22:50:32,2020-07-04 05:16:02,249
10415,2016-10-03 20:38:14,2018-11-17 00:00:55,627
10416,2016-04-29 19:22:43,2018-10-14 08:08:15,805
10417,2018-04-30 07:51:21,2020-08-18 23:09:06,225
10418,2016-06-24 21:06:46,2020-10-06 12:21:44,899
10419,2015-11-08 14:09:42,2020-08-08 16:34:56,20
10420,2016-06-21 11:25:01,2020-08-05 11:07:38,653
10421,2017-12-29 05:31:17,2019-08-22 12:50:05,623
10422,2018-04-28 16:11:20,2019-05-08 23:35:51,625
10423,2017-08-10 23:32:06,2021-02-06 14:03:06,618
10424,2018-03-09 08:16:23,2020-11-21 00:48:05,801
10425,2017-07-03 19:43:32,2019-06-26 01:16:53,416
10426,2015-06-13 09:10:46,2020-02-24 05:05:26,293
10427,2017-04-18 21:06:12,2020-12-23 18:10:05,12
10428,2017-06-20 17:19:41,2021-03-27 19:28:23,31
10429,2016-12-09 11:37:08,2020-11-18 06:04:44,150
10430,2018-02-26 11:28:17,2021-02-12 14:24:45,766
10431,2018-03-08 00:19:11,2020-07-22 12:10:04,836
10432,2018-06-06 18:55:13,2019-05-11 19:03:10,237
10433,2016-04-15 05:25:15,2020-02-20 10:11:30,994
10434,2017-09-29 00:34:19,2020-03-26 19:58:49,570
10435,2018-04-03 04:16:08,2021-04-21 11:33:54,857
10436,2017-09-06 18:56:24,2020-03-27 00:20:19,498
10437,2017-01-16 19:06:32,2019-03-05 01:06:36,824
10438,2017-05-13 13:46:50,2020-09-13 15:59:56,720
10439,2016-03-11 01:52:00,2020-12-05 06:52:13,23
10440,2016-12-26 19:32:42,2020-10-04 13:15:50,377
10441,2017-01-20 22:15:51,2021-04-20 06:41:47,854
10442,2018-04-19 02:15:51,2020-11-14 19:45:20,637
10443,2015-08-07 02:31:13,2020-07-01 16:53:22,245
10444,2016-09-23 21:50:37,2018-10-27 12:25:38,647
10445,2016-11-19 11:32:21,2021-01-24 07:24:59,690
10446,2018-05-30 20:34:55,2019-11-04 08:54:20,282
10447,2016-08-16 23:04:28,2019-11-05 18:32:33,87
10448,2017-09-03 21:49:05,2021-05-25 01:04:51,15
10449,2017-09-10 05:38:23,2020-10-16 23:26:16,581
10450,2017-10-18 23:27:08,2020-10-13 18:05:11,874
10451,2017-02-28 08:27:33,2019-04-04 21:09:06,942
10452,2017-06-06 04:17:08,2018-11-25 20:20:44,603
10453,2015-12-28 04:20:25,2018-11-29 07:03:52,796
10454,2016-11-23 05:01:24,2020-12-11 17:01:33,672
10455,2016-09-06 12:19:23,2019-09-18 06:37:24,475
10456,2018-05-16 02:23:47,2019-06-29 07:57:52,613
10457,2017-07-13 11:39:12,2019-03-10 21:17:37,608
10458,2016-03-28 07:17:41,2019-09-09 17:05:37,148
10459,2017-12-28 20:07:54,2021-02-18 06:03:02,601
10460,2015-08-23 17:47:57,2018-06-19 04:23:53,300
10461,2016-07-10 17:13:52,2019-04-24 02:09:52,718
10462,2017-07-18 13:10:15,2020-07-18 07:29:34,519
10463,2017-04-30 18:53:33,2019-02-14 06:21:23,244
10464,2016-01-04 21:01:26,2019-06-05 13:22:47,500
10465,2017-08-19 04:08:50,2020-09-23 15:03:32,592
10466,2015-12-14 14:23:13,2020-02-08 08:42:29,504
10467,2015-12-08 05:37:48,2018-06-17 04:06:40,291
10468,2016-11-12 01:52:44,2019-05-01 15:31:53,541
10469,2016-05-03 00:03:04,2018-12-12 10:54:42,894
10470,2018-01-10 03:51:43,2020-11-15 13:11:13,662
10471,2017-10-08 14:07:17,2019-02-10 12:21:23,568
10472,2018-05-16 21:35:09,2020-09-28 08:11:35,389
10473,2016-10-30 20:01:04,2018-08-14 19:44:07,67
10474,2017-01-06 06:32:56,2020-04-13 08:24:59,499
10475,2015-08-21 11:25:11,2020-10-17 12:27:37,139
10476,2016-12-03 23:28:44,2020-04-24 06:05:45,546
10477,2016-01-06 07:09:20,2020-02-25 16:02:57,92
10478,2016-11-28 10:29:55,2018-11-06 07:34:14,619
10479,2016-10-20 05:24:09,2019-07-30 02:57:13,355
10480,2016-05-27 16:36:55,2020-12-21 04:29:58,408
10481,2018-02-26 12:48:11,2019-07-15 17:14:33,185
10482,2016-03-04 01:31:24,2020-08-30 18:30:50,799
10483,2016-09-30 17:48:27,2018-08-08 19:05:36,613
10484,2018-05-02 16:01:06,2019-01-31 09:03:39,21
10485,2016-02-17 10:35:29,2018-08-20 20:34:42,571
10486,2016-01-29 07:08:30,2021-02-17 12:17:58,636
10487,2017-10-04 23:55:23,2018-09-12 09:26:52,684
10488,2017-09-16 18:55:13,2020-03-26 15:20:59,460
10489,2017-02-15 06:34:23,2021-04-09 23:37:19,799
10490,2015-10-07 13:38:46,2018-12-19 03:07:53,449
10491,2016-08-12 10:03:37,2021-04-23 21:23:50,154
10492,2016-07-09 03:31:43,2020-10-06 19:29:23,578
10493,2016-06-05 11:31:06,2019-03-04 06:06:14,326
10494,2016-11-25 12:16:40,2019-04-16 06:48:20,976
10495,2015-06-18 03:19:23,2019-11-09 09:19:14,535
10496,2016-04-07 18:04:34,2019-11-13 22:14:56,7
10497,2018-03-16 07:04:35,2018-12-02 09:15:38,2
10498,2016-06-24 15:50:52,2019-06-05 11:44:14,607
10499,2015-06-16 14:36:40,2018-10-12 07:06:43,399
10500,2018-05-14 04:39:37,2018-11-03 22:01:18,683
10501,2016-02-06 20:19:34,2020-11-15 16:47:05,408
10502,2017-07-30 10:48:04,2020-12-24 23:46:01,808
10503,2016-08-03 19:24:29,2019-03-17 16:01:04,504
10504,2015-12-01 14:01:17,2020-01-24 04:32:25,194
10505,2015-08-25 17:44:53,2020-02-11 04:12:02,821
10506,2016-09-18 23:27:11,2018-12-23 07:09:29,550
10507,2018-04-17 05:37:08,2020-01-14 11:42:01,232
10508,2015-11-28 05:44:17,2020-02-10 12:07:31,905
10509,2017-05-21 22:04:22,2020-10-24 13:52:01,68
10510,2015-06-19 22:03:14,2019-07-25 19:09:52,432
10511,2017-06-05 08:39:59,2019-04-14 12:49:30,390
10512,2018-01-13 14:28:00,2021-05-14 10:04:25,482
10513,2017-12-15 01:37:29,2021-05-07 23:30:58,19
10514,2017-01-25 08:49:54,2018-09-21 19:14:55,733
10515,2018-01-24 11:30:48,2018-09-12 07:31:52,199
10516,2016-05-05 00:47:42,2020-05-13 03:49:04,773
10517,2017-08-10 02:33:00,2018-09-15 00:41:23,158
10518,2018-02-16 08:04:52,2018-11-01 13:49:12,561
10519,2017-10-04 01:42:19,2020-05-09 03:27:14,754
10520,2016-04-24 08:34:37,2018-12-06 22:34:28,523
10521,2016-09-09 11:50:11,2019-01-15 15:16:13,760
10522,2018-01-05 12:22:01,2019-04-14 12:30:27,533
10523,2015-09-12 20:41:45,2019-12-10 15:06:16,699
10524,2016-07-22 16:01:25,2019-11-29 01:21:53,694
10525,2016-03-21 09:14:08,2020-11-24 10:00:53,966
10526,2017-04-01 04:50:36,2019-01-29 19:52:15,854
10527,2016-11-13 03:13:59,2020-04-11 09:22:07,951
10528,2015-12-03 19:11:07,2020-07-25 12:46:34,247
10529,2017-02-27 01:48:17,2019-05-02 09:18:42,885
10530,2018-04-11 23:59:35,2020-09-17 09:29:14,404
10531,2018-03-08 22:47:45,2019-03-22 02:30:37,944
10532,2017-10-29 13:31:46,2019-02-24 13:26:21,507
10533,2018-05-02 13:59:40,2021-06-04 03:21:35,322
10534,2017-08-22 07:23:42,2020-03-30 05:29:05,307
10535,2015-07-19 12:53:29,2019-10-08 15:47:01,720
10536,2017-03-15 16:23:23,2020-06-05 06:50:18,303
10537,2015-10-03 22:26:29,2019-12-04 05:52:04,67
10538,2015-10-15 19:29:08,2018-12-19 21:02:01,413
10539,2018-04-08 02:32:04,2018-06-23 21:36:37,893
10540,2017-12-24 12:29:37,2019-03-16 07:46:49,36
10541,2016-01-14 23:35:36,2019-06-02 19:37:13,217
10542,2018-02-19 00:18:52,2020-10-17 08:54:05,102
10543,2018-01-19 20:17:40,2020-12-02 06:15:45,178
10544,2016-07-24 17:03:01,2020-04-07 10:12:33,617
10545,2018-05-16 08:59:58,2020-03-15 16:13:06,234
10546,2015-11-18 08:48:29,2018-10-08 03:48:44,178
10547,2017-03-08 05:44:44,2019-04-21 15:25:31,15
10548,2016-12-13 05:45:04,2018-06-15 11:11:41,655
10549,2017-06-08 16:03:25,2020-07-05 13:05:54,60
10550,2015-12-07 09:55:21,2021-01-19 19:31:00,513
10551,2016-07-10 12:59:07,2021-01-08 10:27:05,584
10552,2016-02-04 03:28:59,2020-12-28 02:16:16,851
10553,2018-05-26 13:28:18,2020-11-18 11:19:46,316
10554,2016-01-06 00:51:30,2020-11-29 23:37:59,295
10555,2017-12-01 17:24:46,2019-06-24 13:09:40,892
10556,2016-06-15 08:08:52,2020-11-22 20:39:54,887
10557,2017-04-08 22:40:14,2020-01-13 11:59:47,73
10558,2016-07-10 14:43:25,2019-03-31 03:03:01,968
10559,2017-01-09 06:12:54,2020-12-11 02:25:10,128
10560,2016-12-16 00:43:22,2019-07-07 10:08:21,85
10561,2017-11-23 19:32:45,2019-08-29 15:45:59,203
10562,2015-12-17 03:40:56,2020-07-11 21:35:31,681
10563,2017-03-30 09:47:31,2019-11-02 14:18:07,748
10564,2015-12-07 09:21:58,2019-02-02 21:37:44,662
10565,2017-08-15 07:46:35,2018-12-19 20:43:11,491
10566,2017-12-04 16:33:24,2018-06-17 08:52:09,467
10567,2017-08-04 06:34:50,2019-05-04 23:50:06,410
10568,2015-08-01 20:30:20,2020-10-30 14:57:15,907
10569,2016-07-08 19:50:58,2020-04-01 15:46:17,488
10570,2015-06-23 00:45:44,2018-08-08 01:40:33,863
10571,2017-08-30 23:47:35,2019-06-12 20:27:13,866
10572,2017-04-20 02:09:39,2018-09-20 15:36:38,920
10573,2017-01-12 18:36:54,2018-09-12 07:41:52,452
10574,2015-12-20 12:13:30,2018-09-24 05:28:35,968
10575,2016-06-02 20:22:03,2019-12-18 08:23:43,571
10576,2017-03-24 14:57:33,2019-12-03 02:21:33,42
10577,2016-12-21 19:29:15,2021-05-22 15:57:02,917
10578,2018-04-29 17:04:34,2020-01-19 10:16:49,264
10579,2016-10-20 00:13:24,2020-12-23 22:15:11,756
10580,2017-07-10 16:34:31,2018-09-05 12:48:28,840
10581,2017-11-17 10:46:16,2019-02-27 07:26:56,419
10582,2016-05-06 23:42:30,2020-06-06 13:03:35,123
10583,2016-11-07 11:10:54,2019-08-11 03:58:42,233
10584,2016-07-22 21:11:35,2019-07-25 14:25:48,644
10585,2018-01-12 00:54:26,2020-11-11 12:00:51,97
10586,2017-06-30 16:39:36,2021-01-25 11:18:20,557
10587,2018-05-01 10:04:28,2019-11-29 01:00:09,77
10588,2017-02-01 06:14:31,2019-09-07 11:45:44,760
10589,2018-02-25 10:50:01,2020-10-09 12:07:33,35
10590,2018-04-08 16:17:09,2020-01-19 12:14:21,827
10591,2016-03-14 17:13:00,2020-02-17 11:10:48,696
10592,2015-08-31 08:36:26,2019-04-26 01:23:20,817
10593,2016-02-21 18:27:24,2019-06-19 23:24:45,722
10594,2017-09-22 05:09:29,2018-11-10 00:03:03,473
10595,2016-04-11 07:00:59,2020-02-03 00:30:35,739
10596,2017-04-26 08:57:30,2021-04-01 22:30:33,665
10597,2015-08-10 05:40:07,2019-09-28 05:39:55,864
10598,2017-12-10 00:12:57,2021-01-29 22:56:21,759
10599,2015-12-16 09:10:22,2018-11-09 17:22:10,912
10600,2018-01-05 02:41:47,2018-06-30 23:51:32,642
10601,2017-06-03 04:57:17,2021-01-08 17:47:34,734
10602,2016-01-16 03:49:16,2020-06-26 16:05:28,90
10603,2015-12-12 20:19:30,2019-07-12 08:34:18,798
10604,2016-08-03 02:52:00,2019-02-25 14:11:43,125
10605,2015-07-07 16:10:05,2019-01-17 02:45:17,679
10606,2016-12-07 13:59:10,2019-05-20 19:26:06,319
10607,2017-07-02 02:20:18,2021-03-18 23:50:28,892
10608,2017-04-08 10:55:04,2019-07-15 05:32:20,172
10609,2016-01-26 06:27:11,2019-08-01 22:02:31,794
10610,2016-02-06 18:04:51,2020-03-22 19:29:51,561
10611,2016-12-09 19:00:56,2019-01-19 05:10:21,398
10612,2015-12-01 23:52:02,2018-09-17 22:00:21,219
10613,2016-04-19 16:18:22,2021-05-26 14:54:26,181
10614,2015-07-10 14:10:36,2021-05-26 19:06:31,32
10615,2016-02-14 01:43:45,2020-02-14 04:44:12,542
10616,2017-01-27 16:03:15,2020-11-12 17:09:49,518
10617,2015-06-30 04:03:25,2019-04-16 04:15:16,558
10618,2018-05-10 05:02:28,2019-03-28 22:33:50,646
10619,2017-09-18 17:39:46,2020-02-08 09:19:14,455
10620,2016-01-30 03:10:02,2020-12-11 07:59:04,103
10621,2016-12-15 12:16:08,2019-02-23 00:19:49,366
10622,2016-02-20 01:42:31,2018-11-25 23:37:20,364
10623,2016-07-19 01:19:36,2020-11-28 04:40:12,203
10624,2017-10-18 21:44:17,2021-04-17 09:18:09,352
10625,2016-01-20 02:54:11,2019-05-12 02:36:15,261
10626,2016-04-17 01:40:50,2018-08-25 05:56:39,229
10627,2015-09-05 15:55:35,2019-06-10 09:42:05,834
10628,2015-06-07 17:52:14,2020-04-01 21:47:06,51
10629,2015-07-29 11:54:08,2019-05-27 03:44:45,696
10630,2018-03-02 21:52:04,2020-09-30 11:33:01,187
10631,2017-10-17 12:33:17,2021-02-15 09:44:09,942
10632,2016-02-12 20:43:12,2020-09-23 01:07:32,915
10633,2016-08-08 02:53:47,2019-05-02 22:41:52,734
10634,2016-11-29 23:42:41,2020-07-31 19:27:46,157
10635,2016-12-07 03:16:43,2019-06-24 13:00:29,797
10636,2015-08-12 19:33:18,2019-07-21 12:35:58,468
10637,2016-11-27 07:06:51,2019-03-26 23:07:50,430
10638,2017-08-13 01:40:38,2019-05-05 06:43:15,932
10639,2018-05-22 15:25:35,2019-04-26 11:19:07,989
10640,2017-10-09 19:09:29,2020-12-02 04:17:56,808
10641,2015-06-17 16:34:49,2020-09-10 17:55:00,653
10642,2016-06-09 00:55:57,2018-11-23 08:21:33,757
10643,2016-11-28 12:03:21,2021-04-18 02:29:19,205
10644,2016-05-13 02:51:27,2019-11-12 16:34:01,994
10645,2015-07-07 02:43:55,2018-10-14 17:44:19,229
10646,2017-09-06 01:40:22,2020-09-19 14:37:17,44
10647,2016-10-10 13:28:25,2019-01-28 15:12:18,426
10648,2016-10-10 18:33:27,2020-10-28 11:09:39,85
10649,2017-02-24 12:56:13,2020-08-18 00:39:41,954
10650,2017-08-05 01:35:23,2019-07-28 02:10:49,513
10651,2017-08-05 15:15:14,2019-01-29 04:48:48,813
10652,2015-12-01 04:19:07,2018-09-07 02:55:11,562
10653,2015-10-17 12:47:45,2021-03-09 00:48:31,783
10654,2016-01-03 10:58:44,2021-01-22 22:35:17,571
10655,2016-03-21 09:56:16,2018-07-24 18:04:04,173
10656,2016-01-09 14:57:25,2019-01-12 09:21:27,272
10657,2016-06-21 07:20:05,2020-09-03 07:41:19,1000
10658,2017-03-25 02:49:47,2020-12-22 01:57:28,298
10659,2016-03-15 18:21:38,2020-07-21 01:39:05,351
10660,2016-10-25 16:51:43,2020-08-09 09:51:22,761
10661,2016-09-09 15:14:04,2019-02-03 08:44:24,456
10662,2017-05-23 20:19:56,2018-10-11 12:55:52,415
10663,2017-11-14 19:10:10,2020-08-19 08:04:33,28
10664,2017-06-11 02:39:03,2019-02-14 02:28:54,598
10665,2015-08-26 05:33:33,2020-08-02 09:24:39,410
10666,2015-06-16 23:09:35,2020-12-20 01:12:27,381
10667,2017-01-23 01:38:12,2019-12-10 06:27:28,966
10668,2015-12-28 04:56:31,2020-03-20 12:18:47,443
10669,2018-05-09 20:20:29,2018-07-11 19:48:02,955
10670,2016-07-24 18:57:53,2020-08-02 23:13:06,318
10671,2017-10-22 05:09:42,2019-08-12 14:36:52,78
10672,2015-09-19 19:36:03,2019-06-01 12:15:42,622
10673,2017-10-26 19:12:29,2020-03-07 18:43:26,790
10674,2017-08-26 17:15:03,2020-07-29 10:18:50,993
10675,2017-07-14 15:22:39,2018-10-12 16:09:30,483
10676,2016-01-05 21:45:23,2019-05-19 02:21:28,175
10677,2018-05-15 06:07:48,2020-09-02 09:18:06,812
10678,2017-11-15 22:23:22,2020-11-11 13:07:50,196
10679,2015-10-08 09:31:18,2021-05-31 22:04:23,145
10680,2018-03-03 22:35:45,2019-07-27 06:43:33,670
10681,2017-04-01 21:58:14,2019-11-11 07:25:58,856
10682,2016-02-20 07:56:08,2020-04-27 16:03:56,964
10683,2015-09-09 03:33:44,2019-12-01 12:32:56,574
10684,2017-12-29 09:59:44,2019-09-20 14:37:00,902
10685,2017-06-06 03:44:23,2020-09-06 09:43:15,705
10686,2016-10-11 12:32:39,2019-03-28 15:46:56,327
10687,2018-04-17 14:42:15,2020-02-29 22:20:53,912
10688,2016-08-11 12:06:23,2019-01-12 09:12:34,450
10689,2015-07-13 02:41:22,2020-05-25 22:17:06,963
10690,2016-04-29 03:13:50,2020-06-16 11:24:23,565
10691,2017-08-14 05:06:13,2020-07-23 23:01:13,849
10692,2016-06-28 00:17:15,2019-10-05 03:08:33,288
10693,2016-02-02 00:28:55,2019-03-11 09:43:48,966
10694,2016-11-01 13:06:36,2019-10-25 13:48:05,131
10695,2018-05-20 19:22:45,2019-05-22 04:44:31,935
10696,2015-09-17 23:23:22,2021-04-03 08:36:42,280
10697,2018-01-30 23:18:32,2021-02-11 07:53:13,68
10698,2017-11-08 06:11:20,2020-05-24 14:25:02,351
10699,2016-09-16 20:26:38,2019-07-24 21:49:34,737
10700,2018-05-31 00:47:47,2019-07-11 00:27:43,92
10701,2018-04-22 05:20:36,2019-11-01 23:36:28,582
10702,2016-01-26 09:53:41,2019-02-05 21:01:41,139
10703,2016-10-29 09:21:41,2018-08-19 20:06:35,513
10704,2017-04-14 15:43:37,2018-09-04 21:51:02,81
10705,2015-12-02 07:10:51,2020-01-10 07:38:59,333
10706,2015-10-27 06:21:32,2021-04-25 12:38:33,536
10707,2016-10-16 08:04:57,2020-01-17 19:11:30,623
10708,2016-03-02 09:11:26,2019-09-05 09:17:25,415
10709,2017-08-25 21:48:19,2021-03-24 09:22:54,506
10710,2017-12-21 14:57:43,2020-04-09 07:24:48,445
10711,2016-05-26 03:30:41,2020-06-27 11:24:12,500
10712,2016-10-16 22:24:36,2020-03-08 08:50:38,128
10713,2016-03-28 08:29:58,2020-12-17 07:51:05,919
10714,2016-08-21 02:10:38,2020-07-07 15:14:46,773
10715,2017-01-02 20:27:10,2019-08-05 02:02:11,293
10716,2017-03-28 16:52:45,2020-11-22 01:41:29,982
10717,2016-02-05 13:53:43,2020-08-01 20:19:31,833
10718,2016-08-04 16:01:25,2020-05-05 00:56:32,95
10719,2017-04-14 13:51:53,2019-10-02 12:16:37,630
10720,2017-03-11 03:35:53,2020-01-23 22:56:50,16
10721,2015-11-11 04:27:28,2018-06-28 02:51:37,235
10722,2018-05-03 13:56:20,2020-08-29 08:20:39,809
10723,2015-11-21 18:39:29,2021-03-26 22:32:27,287
10724,2016-01-21 05:43:26,2019-01-21 20:08:58,889
10725,2017-02-22 15:19:38,2021-01-07 10:11:42,619
10726,2018-06-01 23:01:25,2019-10-07 03:09:37,949
10727,2015-10-15 09:54:32,2020-01-14 16:38:24,579
10728,2016-08-05 18:36:10,2021-02-23 10:30:05,116
10729,2016-12-09 14:52:03,2018-08-28 05:47:03,179
10730,2018-05-04 00:28:50,2019-02-05 10:43:19,991
10731,2017-10-21 21:06:47,2019-08-21 12:38:34,840
10732,2017-07-01 10:31:28,2018-07-19 13:08:46,690
10733,2015-12-25 19:42:04,2019-08-24 11:17:23,594
10734,2016-03-17 20:54:06,2019-12-08 19:14:57,410
10735,2016-11-08 03:28:02,2018-12-30 07:54:37,758
10736,2016-09-11 16:39:12,2019-03-27 11:01:41,125
10737,2016-05-23 14:08:46,2019-02-13 13:00:26,501
10738,2016-11-29 05:18:50,2020-01-19 04:13:28,912
10739,2015-12-16 21:25:04,2018-08-01 04:24:08,272
